64,"CRS-15","2018-06-29T09:42:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4c8b6c3bb0006eeb227"
65,"Telstar 19V","2018-07-22T05:50:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4c8b6c3bb0006eeb228"
66,"Iridium NEXT Mission 7","2018-07-25T11:39:26.000Z",true,"5e9e4502f509092b78566f87","5e9d0d95eda69973a809d1ec","5eb0e4c9b6c3bb0006eeb229"
67,"Merah Putih","2018-08-07T05:18:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4c9b6c3bb0006eeb22a"
68,"Telstar 18V","2018-09-10T04:45:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4c9b6c3bb0006eeb22b"
69,"SAOCOM 1A","2018-10-08T02:22:00.000Z",true,"5e9e4502f509092b78566f87","5e9d0d95eda69973a809d1ec","5eb0e4c9b6c3bb0006eeb22c"
70,"Es’hail 2","2018-11-15T20:46:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5eb0e4c9b6c3bb0006eeb22d"
71,"SSO-A","2018-12-03T18:34:00.000Z",true,"5e9e4502f509092b78566f87","5e9d0d95eda69973a809d1ec","5eb0e4c9b6c3bb0006eeb22e"
72,"CRS-16","2018-12-05T18:16:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cab6c3bb0006eeb22f"
73,"GPS III SV01","2018-12-23T13:51:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cab6c3bb0006eeb230"
74,"Iridium NEXT Mission 8","2019-01-11T15:31:00.000Z",true,"5e9e4502f509092b78566f87","5e9d0d95eda69973a809d1ec","5eb0e4cab6c3bb0006eeb231"
75,"Nusantara Satu (PSN-6) / S5 / Beresheet","2019-02-22T01:45:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cab6c3bb0006eeb232"
75,"Nusantara Satu (PSN-6) / S5 / Beresheet","2019-02-22T01:45:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cab6c3bb0006eeb233"
75,"Nusantara Satu (PSN-6) / S5 / Beresheet","2019-02-22T01:45:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cab6c3bb0006eeb234"
76,"CCtCap Demo Mission 1","2019-03-02T07:45:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5eb0e4cbb6c3bb0006eeb235"
77,"ArabSat 6A","2019-04-11T22:35:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4cbb6c3bb0006eeb236"
78,"CRS-17","2019-05-04T06:48:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cbb6c3bb0006eeb237"
79,"Starlink v0.9","2019-05-24T02:30:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cbb6c3bb0006eeb238"
80,"RADARSAT Constellation","2019-06-12T14:17:00.000Z",true,"5e9e4502f509092b78566f87","5e9d0d95eda69973a809d1ec","5eb0e4ccb6c3bb0006eeb239"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4ccb6c3bb0006eeb23a"
