"5eb87d4bffd86e000604b38c","5eb0e4d2b6c3bb0006eeb25d",7000,"GTO","SXM-7","Satellite",false,"geostationary","geocentric"
"5eb87d4cffd86e000604b38d","5eb0e4d2b6c3bb0006eeb25e",3681,"MEO","GPS III SV04 (Sacagawea)","Satellite",false,"semi-synchronous","geocentric"
"5eb87d4dffd86e000604b38e","5eb0e4d2b6c3bb0006eeb25f",,"ISS","Crew-1","Crew Dragon",false,"low-earth","geocentric"
"5eb87d4effd86e000604b390","5eb0e4d2b6c3bb0006eeb261",3681,"MEO","GPS III SV05","Satellite",false,"semi-synchronous","geocentric"
"5eb87d4effd86e000604b391","5eb0e4d3b6c3bb0006eeb262",2972,"ISS","CRS-21","Dragon 2.0",false,"low-earth","geocentric"
"5eb87d4fffd86e000604b393","5eb0e4d3b6c3bb0006eeb264",3500,"GTO","Turksat 5A","Satellite",false,"geostationary","geocentric"
"5ed9819a1f30554030d45c29","5ed9858b1f30554030d45c3e",15600,"VLEO","Starlink-9","Satellite",false,"very-low-earth","geocentric"
"5ed981d91f30554030d45c2a","5ed9859f1f30554030d45c3f",15600,"VLEO","Starlink-10","Satellite",false,"very-low-earth","geocentric"
"5ed983aa1f30554030d45c31","5ed9867c1f30554030d45c40",1440,"PO","Sentinel-6 Michael Freilich","Satellite",false,"low-earth","geocentric"
"5ed9819a1f30554030d45c29","5ee522e32f1f3d474c758123",112,"SSO","BlackSky Global 5-6","Satellite",false,"sun-synchronous","geocentric"
"5ef6a1e90059c33cee4a828a","5ef6a4600059c33cee4a829e",15600,"VLEO","Starlink-11","Satellite",false,"very-low-earth","geocentric"
"5ef6a2090059c33cee4a828b","5ef6a48e0059c33cee4a829f",15600,"VLEO","Starlink-12","Satellite",false,"very-low-earth","geocentric"
"5ef6a2bf0059c33cee4a828c","5ef6a4d50059c33cee4a82a1",15600,"VLEO","Starlink-13","Satellite",false,"very-low-earth","geocentric"
"5ef6a2e70059c33cee4a8293","5ef6a4ea0059c33cee4a82a2",15600,"VLEO","Starlink-14","Satellite",false,"very-low-earth","geocentric"
"5f8399fb818d8b59f5740d43","5f839ac7818d8b59f5740d48",,,"NROL-108","Satellite",false,"low-earth","geocentric"
"5fb95b3f3a88ae63c954603c","5fb95c263a88ae63c9546044",15600,"VLEO","Starlink-15","Satellite",false,"very-low-earth","geocentric"
"5fbfecce54ceb10a5664c80a","5fbfedba54ceb10a5664c813",15600,"VLEO","Starlink-16","Satellite",false,"very-low-earth","geocentric"
"5fbfecfe54ceb10a5664c80b","5fbfedc654ceb10a5664c814",15600,"VLEO","Starlink-17","Satellite",false,"very-low-earth","geocentric"
"5fd386aa7faea57d297c86c1","5fd3871a7faea57d297c86c6",,"SSO","Transporter-1","Satellite",false,"sun-synchronous","geocentric"
"5fe3af43b3467846b324215e","5fe3b2abb3467846b3242172",2200,"SSO","SARah 1","Satellite",false,"sun-synchronous","geocentric"
"5fe3af58b3467846b324215f","5fe3b3adb3467846b3242173",,"ISS","Crew-2","Crew Dragon",true,"low-earth","geocentric"
"5fe3b15eb3467846b324216d","5fe3b3bab3467846b3242174",12519,"ISS","Crew-3","Crew Dragon",false,"low-earth","geocentric"
"5fe3af6db3467846b3242160","5fe3b57db3467846b324217a",7000,"GTO","SXM-8","Satellite",false,"geostationary","geocentric"
"5fe3af84b3467846b3242161","5fe3b642b3467846b324217b",3328,"ISS","CRS-22","Dragon 2.0",true,"low-earth","geocentric"
"6243aec2af52800c6e91925d","5fe3b86eb3467846b324217c",3700,"GTO","USSF-44","Satellite",false,"geostationary","geocentric"
"5fe3afc1b3467846b3242164","5fe3c080b3467846b3242190",3500,"GTO","Türksat 5B","Satellite",false,"geostationary","geocentric"
"5fe3b107b3467846b324216b","5fe3c4a6b3467846b3242192",670,"TLI","DART (Double Asteroid Redirection Test)","Satellite",false,,"heliocentric"
"5fe3b11eb3467846b324216c","5fe3c4f2b3467846b3242193",,"ISS","CRS-23","Dragon 2.0",true,"low-earth","geocentric"
"5ff6554f9257f579ee3a6c5f","5ff655769257f579ee3a6c64",15600,"VLEO","Starlink-18","Satellite",false,"very-low-earth","geocentric"
"600f9a5e8f798e2a4d5f979c","600f9bc08f798e2a4d5f97a4",15600,"VLEO","Starlink-19","Satellite",false,"very-low-earth","geocentric"
"600f9a718f798e2a4d5f979d","600f9bcb8f798e2a4d5f97a5",15600,"VLEO","Starlink-20","Satellite",false,"very-low-earth","geocentric"
"600f9a8d8f798e2a4d5f979e","600f9bd88f798e2a4d5f97a6",15600,"VLEO","Starlink-21","Satellite",false,"very-low-earth","geocentric"
"60428aafc041c16716f73cd7","60428afbc041c16716f73cdd",15600,"VLEO","Starlink-22","Satellite",false,"very-low-earth","geocentric"
"60428ac4c041c16716f73cd8","60428b02c041c16716f73cde",15600,"VLEO","Starlink-23","Satellite",false,"very-low-earth","geocentric"
"605b4b6aaa5433645e37d03f","605b4be3aa5433645e37d046",15600,"VLEO","Starlink-24","Satellite",false,"very-low-earth","geocentric"
"605b4b7daa5433645e37d040","605b4befaa5433645e37d047",15600,"VLEO","Starlink-25","Satellite",false,"very-low-earth","geocentric"
"605b4b95aa5433645e37d041","605b4bfcaa5433645e37d048",13520,"VLEO","Starlink-26","Satellite",false,"very-low-earth","geocentric"
"6079bd1c9a06446e8c61bf76","6079bd5e9a06446e8c61bf7c",15600,"VLEO","Starlink-27","Satellite",false,"very-low-earth","geocentric"
"6079bd399a06446e8c61bf77","6079bd679a06446e8c61bf7d",15600,"VLEO","Starlink-28","Satellite",false,"very-low-earth","geocentric"
"607a37565a906a44023e0866","607a382f5a906a44023e0867",,"LEO","Inspiration4","Crew Dragon",true,"low-earth","geocentric"
"600f9b6d8f798e2a4d5f979f","608ac397eb3e50044e3630e7",,"SSO","Transporter-2","Satellite",false,"sun-synchronous","geocentric"
"605b4b95aa5433645e37d041","609f48374a12e4692eae4667",112,"LEO","Capella-6","Satellite",false,"low-earth","geocentric"
"605b4b95aa5433645e37d041","609f49c64a12e4692eae4668",,"LEO","Tyvak-0130","Satellite",false,"low-earth","geocentric"
"60e3bf0d73359e1e20335c37","60e3bf3373359e1e20335c3c",15600,"PO","Starlink 2-1 (v1.5)","Satellite",false,"polar","geocentric"
"6161c7d26db1a92bfba85346","6161d0af6db1a92bfba85352",13260,"PO","Starlink 2-2 (v1.5)","Satellite",false,"polar","geocentric"
"6161c94c6db1a92bfba85349","6161d0f26db1a92bfba85355",13260,"PO","Starlink 4-3 (v1.5)","Satellite",false,"polar","geocentric"
"6161d2006db1a92bfba85356","6161d22a6db1a92bfba85357",,"ISS","CRS-24","Dragon 2.0",true,"low-earth","geocentric"
"6161d32d6db1a92bfba85359","6161d3a06db1a92bfba8535a",2240,"SSO","CSG-2","Satellite",false,"sun-synchronous","geocentric"
"61bf3e31cd5ab50b0d936345","6175aaacefa4314085aa9c56",,"LEO","NROL-87","Satellite",false,"sun-synchronous","geocentric"
"618faad2563d69573ed8ca9d","618fabf0563d69573ed8caa6",13260,"LEO","Starlink 4-1 (v1.5)","Satellite",false,"low-earth","geocentric"
"61bba806437241381bf7061e","61bbac16437241381bf70632",13260,"PO","Starlink 4-4 (v1.5)","Satellite",false,"polar","geocentric"
"6161c88d6db1a92bfba85348","61c1f395a4a2462678cbf46e",330,"LEO","IPXE","Satellite",false,"low-earth","geocentric"
"61d5eca1f88e4c5fc91f1eb7","61d5ece4f88e4c5fc91f1ebb",13260,"VLEO","Starlink 4-5 (v1.5)","Satellite",false,"very-low-earth","geocentric"
